latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-31.68882,-59.56276,344.81,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,302.56,10.31,D
-31.68549,-59.56349,327.95,0.39,0.36,2026-09-23,1754,N20,low,2.0NRT,299.06,1.83,D
-32.78021,-68.51891,341.61,0.54,0.51,2026-09-23,1754,N20,nominal,2.0NRT,306.53,9.43,D
-32.78072,-68.52476,339.5,0.54,0.51,2026-09-23,1754,N20,nominal,2.0NRT,306.73,7.85,D
-31.56719,-58.89817,331.99,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,296.97,1.83,D
-31.66834,-59.52071,327.72,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.5,2.85,D
-31.66899,-59.5248,338.63,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.18,2.85,D
-31.68914,-59.65135,333.12,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,302.89,5.73,D
-31.66234,-59.52625,342.46,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.7,9.86,D
-31.62465,-59.42017,331.25,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,301.41,2.13,D
-31.54875,-58.99715,346.28,0.39,0.37,2026-09-23,1754,N20,nominal,2.0NRT,303.93,6.17,D
-32.69934,-68.34799,352.19,0.53,0.5,2026-09-23,1754,N20,nominal,2.0NRT,302.89,23.13,D
-30.93662,-55.65834,334.23,0.52,0.42,2026-09-23,1754,N20,nominal,2.0NRT,295.14,3.98,D
-31.55215,-59.1541,330.13,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,295.75,2.21,D
-32.69675,-68.34915,354.39,0.53,0.5,2026-09-23,1754,N20,nominal,2.0NRT,302.51,26.72,D
-31.71951,-60.61677,327.2,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,289.61,2.69,D
-31.25994,-57.8377,332.57,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,294,2.61,D
-31.26071,-57.84212,335.16,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,297.92,3.71,D
-31.25648,-57.8385,335.22,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,295.3,2.61,D
-31.25726,-57.84293,339.3,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,297.28,3.71,D
-31.67957,-60.46597,329.39,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,277.55,3.25,D
-31.05937,-57.077,341.27,0.45,0.39,2026-09-23,1754,N20,nominal,2.0NRT,298.19,5.19,D
-31.07416,-57.20042,332.53,0.45,0.39,2026-09-23,1754,N20,nominal,2.0NRT,299.08,2.31,D
-31.31797,-58.62638,329.72,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,292.82,2.57,D
-31.31459,-58.62716,335.73,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,294.75,3.26,D
-31.3153,-58.63137,331.63,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.14,3.26,D
-30.8829,-56.26293,328.75,0.49,0.4,2026-09-23,1754,N20,nominal,2.0NRT,297.9,3.65,D
-30.64642,-55.10456,330.76,0.56,0.43,2026-09-23,1754,N20,nominal,2.0NRT,294.65,7.31,D
-31.39708,-59.56482,328.33,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.49,1.56,D
-30.79433,-56.14784,331.77,0.5,0.41,2026-09-23,1754,N20,nominal,2.0NRT,299.48,2.97,D
-31.26941,-58.90604,349.32,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,303.73,9.63,D
-31.28552,-59.19456,332.26,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,299.52,4.17,D
-31.3099,-59.57952,329.05,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,301.39,1.8,D
-31.32343,-59.82902,332.5,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.53,2.93,D
-31.32471,-59.83714,330.89,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.64,1.34,D
-31.33734,-60.11473,330.05,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,291.3,3.92,D
-30.70412,-56.45657,332.18,0.48,0.4,2026-09-23,1754,N20,nominal,2.0NRT,300.11,9.72,D
-31.08343,-58.7787,346.32,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.74,5.94,D
-31.20691,-59.6937,330.14,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,300.04,3.09,D
-31.17107,-59.49075,334.36,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,302.09,6.66,D
-31.20358,-59.69442,331.83,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,299.31,2.97,D
-31.16708,-59.48739,333.19,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,301.31,8.61,D
-31.16774,-59.49147,341.29,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,303.16,6.66,D
-31.34843,-60.94577,331.14,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.43,1.89,D
-31.15875,-59.8885,343.57,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,303.06,5.65,D
-31.32244,-60.95521,329.28,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.64,1.48,D
-30.57637,-56.56379,329.02,0.48,0.4,2026-09-23,1754,N20,nominal,2.0NRT,297.45,2.34,D
-31.21466,-60.35637,336.23,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.74,5.19,D
-31.06139,-59.46338,331.31,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.77,2.58,D
-32.08641,-67.9957,353.47,0.5,0.49,2026-09-23,1754,N20,nominal,2.0NRT,311.41,13.83,D
-30.51901,-56.69928,345.63,0.47,0.4,2026-09-23,1754,N20,nominal,2.0NRT,296.05,3.93,D
-31.10534,-60.17482,344.8,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,291.86,6.38,D
-30.9981,-59.90056,331.7,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,299.12,5.74,D
-30.83621,-59.09029,330.28,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,296.98,2.34,D
-30.83689,-59.09444,330.72,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.53,3.18,D
-30.83422,-59.09932,351.16,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,301.4,10.42,D
-30.8349,-59.10347,329.1,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.95,5.2,D
-30.82545,-59.08838,339.19,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.5,4.49,D
-30.99578,-60.21368,332.76,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.12,19.99,D
-30.99246,-60.21438,345.3,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.24,8.42,D
-30.76208,-58.81311,332.37,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,299.93,2.57,D
-30.7587,-58.81386,344.56,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,300.06,5.42,D
-30.76011,-58.82224,338.51,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,302.15,5.29,D
-30.76081,-58.82642,330.45,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.38,2.35,D
-31.15764,-61.35528,346.46,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,303.84,7.99,D
-30.96867,-60.12784,330.31,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,293.38,2.92,D
-31.1543,-61.35595,340.59,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,300.91,7.99,D
-30.97542,-60.193,353.56,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,299.68,12.92,D
-30.58033,-58.07518,329.73,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,295.13,2.07,D
-30.55432,-57.96675,330.1,0.43,0.38,2026-09-23,1754,N20,nominal,2.0NRT,296.42,1.86,D
-30.55085,-57.96756,331,0.43,0.38,2026-09-23,1754,N20,nominal,2.0NRT,294.39,1.86,D
-30.98971,-60.67965,330.2,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.67,2.07,D
-30.99032,-60.68368,329.23,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.9,2.07,D
-31.93044,-68.46575,352.07,0.53,0.5,2026-09-23,1754,N20,nominal,2.0NRT,309.05,28.26,D
-30.84182,-59.79544,332.97,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.43,10.74,D
-30.8883,-60.26486,326.25,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.82,1.88,D
-30.4487,-57.65612,335.66,0.44,0.38,2026-09-23,1754,N20,nominal,2.0NRT,301.7,3.12,D
-30.65454,-59.03503,350.87,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.69,7.81,D
-30.86982,-60.40554,343.09,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.09,5.96,D
-30.49052,-58.10432,338.41,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,299.05,3.01,D
-30.58644,-58.6679,341.58,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,303.58,20.62,D
-30.75752,-59.73372,332.45,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,294.79,3.25,D
-30.68047,-59.84602,330.48,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.03,2.7,D
-30.29296,-57.5766,330.64,0.44,0.38,2026-09-23,1754,N20,nominal,2.0NRT,299.57,1.69,D
-30.41218,-58.26191,338.48,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,297.81,9.76,D
-30.68967,-59.96925,337.67,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,307.91,17.51,D
-30.74821,-60.34332,328.25,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.42,1.38,D
-30.68635,-59.96995,339.12,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,295.78,17.51,D
-30.43784,-58.53755,334.08,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,300.32,3.94,D
-30.43588,-58.54684,331.27,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,298.34,1.97,D
-30.45428,-58.80175,342.46,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,297.66,6.37,D
-30.43526,-58.70989,349.58,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,298.76,5.97,D
-30.31569,-58.13903,331.5,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,296.5,3.3,D
-30.31223,-58.13983,331.42,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,297.32,3.3,D
-30.57966,-59.79644,330.26,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.46,4.78,D
-30.52451,-59.53037,341.44,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,303.9,2.96,D
-30.52117,-59.5311,335.92,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,304.06,2.96,D
-31.61655,-68.31942,340.63,0.51,0.5,2026-09-23,1754,N20,nominal,2.0NRT,305.66,10.13,D
-30.13423,-57.91626,332.74,0.43,0.38,2026-09-23,1754,N20,nominal,2.0NRT,298.45,11.43,D
-30.57918,-60.83607,331.27,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,299.02,2.96,D
-30.57979,-60.84008,348.01,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,302.37,2.96,D
-30.57619,-60.86147,341.69,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.36,6.2,D
-30.57288,-60.86215,343.79,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,300.11,6.2,D
-30.56774,-60.85078,341.12,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.83,2.07,D
-30.58953,-60.99524,330.8,0.38,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.09,2.18,D
-30.20689,-58.64937,339.41,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,299.83,3.4,D
-30.3306,-59.41125,332.37,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,295.14,2.85,D
-30.34059,-59.51477,338.74,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.52,6.73,D
-30.16896,-58.55183,330.7,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,296.58,8.44,D
-30.16627,-58.55686,338.83,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,298.62,8.44,D
-30.16286,-58.55762,344.23,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,298.13,5.87,D
-30.34957,-59.69781,338.32,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.15,3.02,D
-31.48774,-69.08782,355.84,0.57,0.52,2026-09-23,1754,N20,nominal,2.0NRT,312.35,18.37,D
-30.34624,-59.69852,337.35,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.9,4.59,D
-30.34421,-59.70734,325.35,0.39,0.36,2026-09-23,1754,N20,low,2.0NRT,297.08,1.18,D
6.38553,-70.0848,337.93,0.39,0.36,2026-09-23,1804,N20,nominal,2.0NRT,297.29,2.8,D
-30.34152,-59.70287,331.06,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.77,4.01,D
-12.18995,-72.86911,343.39,0.57,0.52,2026-09-23,1800,N20,nominal,2.0NRT,293.87,7.07,D
-30.34217,-59.70692,332.33,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.88,4.05,D
-12.18519,-72.86987,328.36,0.57,0.52,2026-09-23,1800,N20,nominal,2.0NRT,294.14,7.07,D
-30.39939,-60.13236,325.84,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.09,1.59,D
-30.13032,-58.52823,336.64,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,300.57,3.55,D
-12.29487,-73.91783,328.43,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,293.5,2.43,D
-31.48821,-69.08809,355.95,0.57,0.52,2026-09-23,1754,N20,nominal,2.0NRT,312.7,18.91,D
-12.34805,-75.1722,344.66,0.42,0.61,2026-09-23,1800,N20,nominal,2.0NRT,301.72,3,D
-30.09638,-58.43341,341.39,0.42,0.37,2026-09-23,1754,N20,nominal,2.0NRT,302.03,14.79,D
-12.34909,-75.17093,331.98,0.42,0.61,2026-09-23,1800,N20,nominal,2.0NRT,302.52,4.22,D
-30.07674,-58.40205,345.32,0.42,0.37,2026-09-23,1754,N20,nominal,2.0NRT,299.1,4.77,D
-12.34966,-75.17556,333.18,0.42,0.61,2026-09-23,1800,N20,nominal,2.0NRT,300.31,4.22,D
-30.302,-59.75739,331.33,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.2,3.14,D
-12.20118,-74.19254,327.54,0.35,0.57,2026-09-23,1800,N20,nominal,2.0NRT,295.04,2.75,D
-30.2907,-59.75142,330.43,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.52,3.9,D
-12.13965,-73.94986,345.02,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,289.72,4.16,D
-30.78547,-63.11724,333.21,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,303.12,2.91,D
-12.13364,-73.94337,339.04,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,293.34,6.54,D
-30.28671,-59.74809,331.42,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.5,2.41,D
-9.48515,-56.75813,367,0.36,0.57,2026-09-23,1800,N20,high,2.0NRT,297.93,9.28,D
-29.95336,-57.83995,331.56,0.44,0.38,2026-09-23,1754,N20,nominal,2.0NRT,299.09,4.29,D
-9.4799,-56.75918,354.77,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,293.42,5.72,D
-30.07877,-58.57977,338.51,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,295.4,9.79,D
-12.21019,-74.80545,367,0.39,0.6,2026-09-23,1800,N20,high,2.0NRT,297.12,9.1,D
-30.15787,-59.06816,349.99,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,277.54,11.16,D
-12.20981,-74.80222,345.24,0.39,0.59,2026-09-23,1800,N20,nominal,2.0NRT,291.93,9.1,D
-29.87753,-57.53986,330.74,0.45,0.39,2026-09-23,1754,N20,nominal,2.0NRT,299.22,2.31,D
-12.20881,-74.80565,367,0.39,0.59,2026-09-23,1800,N20,high,2.0NRT,296.32,9.29,D
-30.1864,-59.50097,334.6,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.27,6.38,D
-12.10998,-74.02132,325.67,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,296.27,1.57,D
-29.92951,-57.99403,342.73,0.43,0.38,2026-09-23,1754,N20,nominal,2.0NRT,301.77,5.25,D
-12.2084,-74.80238,343.21,0.39,0.59,2026-09-23,1800,N20,nominal,2.0NRT,292.84,9.29,D
-30.18239,-59.49762,334.27,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.41,6.38,D
-12.03865,-73.99572,329.84,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,296.12,1.83,D
-30.18306,-59.5017,341.27,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,300.7,6.38,D
-12.04558,-74.05222,341.82,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,297.13,2.4,D
-30.22627,-59.76961,343.48,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.43,3.91,D
-12.03332,-74.03776,331.64,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,295.7,3.17,D
-30.22293,-59.77032,332.27,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.28,4.47,D
-12.0337,-74.04093,343.15,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,296.88,3.17,D
-30.20904,-59.74819,333.95,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.66,3.04,D
-9.42655,-57.02612,340.62,0.35,0.57,2026-09-23,1800,N20,nominal,2.0NRT,297.04,6.61,D
-29.85548,-57.6972,329.79,0.44,0.38,2026-09-23,1754,N20,nominal,2.0NRT,295.26,3.67,D
-9.42712,-57.02922,338.18,0.35,0.57,2026-09-23,1800,N20,nominal,2.0NRT,298.71,7.1,D
-30.19911,-59.72937,327.88,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.32,2.15,D
-12.01844,-74.00163,333.91,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,295.43,3.3,D
-30.20107,-59.74151,331.74,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.11,3.56,D
-11.91541,-73.20335,334.5,0.6,0.53,2026-09-23,1800,N20,nominal,2.0NRT,293.97,4.98,D
-30.19578,-59.73008,328.65,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.64,3.47,D
-11.91609,-73.20886,329.4,0.6,0.53,2026-09-23,1800,N20,nominal,2.0NRT,294.52,4.98,D
-30.20812,-59.8069,335.47,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,298.55,6.33,D
-12.00336,-74.00677,328.35,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,295.73,1.39,D
-11.91261,-73.20648,347.8,0.6,0.53,2026-09-23,1800,N20,nominal,2.0NRT,295.4,10.3,D
-30.22465,-59.95345,337.37,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,299.02,3.74,D
-10.40064,-62.88274,338.61,0.44,0.39,2026-09-23,1800,N20,nominal,2.0NRT,295.11,3.63,D
-30.17511,-59.7303,337.12,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,295.66,5.16,D
-10.39711,-62.88337,340.26,0.44,0.39,2026-09-23,1800,N20,nominal,2.0NRT,293.68,2.49,D
-30.17047,-59.72292,332.34,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.14,2.18,D
-9.7465,-59.14606,335.4,0.49,0.49,2026-09-23,1800,N20,nominal,2.0NRT,295.79,3.38,D
-30.06643,-59.10986,328.46,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,289.3,3.49,D
-11.99136,-74.22203,341.95,0.35,0.57,2026-09-23,1800,N20,nominal,2.0NRT,293.28,5.73,D
-30.06712,-59.114,330.75,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,291.58,3.81,D
-30.15927,-59.67501,339.03,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,296.13,8.35,D
-11.92716,-73.95869,367,0.34,0.56,2026-09-23,1800,N20,high,2.0NRT,297.07,6.31,D
-30.15993,-59.67907,329.07,0.39,0.36,2026-09-23,1754,N20,low,2.0NRT,300.16,7.98,D
-11.92678,-73.95562,328.07,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,295.62,4.65,D
-30.06038,-59.11549,343.06,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,293.13,6.35,D
-11.81781,-73.24028,334.08,0.6,0.53,2026-09-23,1800,N20,nominal,2.0NRT,295.02,8.53,D
-9.9011,-60.36883,336.72,0.41,0.45,2026-09-23,1800,N20,nominal,2.0NRT,292.25,3.98,D
-30.16307,-59.74124,325.94,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.8,1.4,D
-9.84453,-60.06808,347,0.43,0.46,2026-09-23,1800,N20,nominal,2.0NRT,291.65,9.62,D
-30.05632,-59.11208,336.59,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,288.35,2.75,D
-9.89568,-60.36196,356.12,0.41,0.45,2026-09-23,1800,N20,nominal,2.0NRT,290.54,7.83,D
-9.7851,-59.80404,330.24,0.45,0.47,2026-09-23,1800,N20,nominal,2.0NRT,296.43,5.96,D
-30.01838,-58.96951,335.2,0.4,0.37,2026-09-23,1754,N20,nominal,2.0NRT,299.54,2.52,D
-9.93986,-60.71326,340.29,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,293.23,3.86,D
-9.94047,-60.71683,338.12,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,294.78,5.65,D
-30.13656,-59.68406,325.47,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,297.7,2.48,D
-9.93897,-60.71435,350.4,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,295.63,13.97,D
-29.9327,-58.6907,328.09,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,295.22,1.27,D
-9.93956,-60.71792,355.36,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,298.17,19.85,D
-9.93495,-60.71504,345.16,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,293.05,10.48,D
-29.8812,-58.40897,353.1,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,306.11,13.31,D
-9.93554,-60.7186,354.98,0.39,0.44,2026-09-23,1800,N20,nominal,2.0NRT,293.4,24.94,D
-9.3095,-57.19139,367,0.34,0.56,2026-09-23,1800,N20,high,2.0NRT,298.28,10.15,D
-29.92785,-58.68296,332.41,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,295.81,9.52,D
-9.61664,-58.99502,342.24,0.51,0.49,2026-09-23,1800,N20,nominal,2.0NRT,294.94,29.26,D
-9.61742,-58.99952,329.73,0.51,0.49,2026-09-23,1800,N20,nominal,2.0NRT,296.32,17.91,D
-29.92857,-58.68721,349.06,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,299.99,9.52,D
-9.6182,-59.00403,342.22,0.51,0.49,2026-09-23,1800,N20,nominal,2.0NRT,293.66,17.91,D
-29.92929,-58.69145,331.14,0.41,0.37,2026-09-23,1754,N20,nominal,2.0NRT,295.47,3.11,D
-9.27013,-57.12003,334.92,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,295.8,3.17,D
-11.71435,-72.95777,354.29,0.57,0.52,2026-09-23,1800,N20,nominal,2.0NRT,295.78,16.17,D
-29.87776,-58.40975,352.13,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,304.08,13.31,D
-9.17807,-56.91008,330.92,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,300.89,3.22,D
-11.75636,-74.01001,336.72,0.34,0.56,2026-09-23,1800,N20,nominal,2.0NRT,297,2.9,D
-29.8785,-58.41407,334.24,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,300,13.31,D
-11.73431,-74.00054,327.37,0.34,0.56,2026-09-23,1800,N20,low,2.0NRT,298.13,3.46,D
-30.3731,-61.52173,333.28,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,300.31,1.52,D
-10.92521,-68.15745,343.47,0.44,0.38,2026-09-23,1800,N20,nominal,2.0NRT,295.98,8.99,D
-10.04053,-62.45613,338.17,0.47,0.4,2026-09-23,1800,N20,nominal,2.0NRT,298.61,2.9,D
-29.87358,-58.40621,333.16,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,301.63,3.09,D
-10.0369,-62.45673,355.39,0.47,0.4,2026-09-23,1800,N20,nominal,2.0NRT,300.56,14.89,D
-10.03328,-62.45733,344.38,0.47,0.4,2026-09-23,1800,N20,nominal,2.0NRT,294.89,14.89,D
-29.87432,-58.41053,353.04,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,308.55,21.14,D
-11.70502,-74.40704,341.55,0.36,0.57,2026-09-23,1800,N20,nominal,2.0NRT,290.93,3.8,D
-29.87506,-58.41484,344.74,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,300.56,21.14,D
-8.60408,-54.60139,367,0.52,0.67,2026-09-23,1800,N20,high,2.0NRT,290.46,20.6,D
-8.60226,-54.59163,336.43,0.52,0.67,2026-09-23,1800,N20,nominal,2.0NRT,288.43,12.68,D
-29.78611,-57.92325,332.36,0.43,0.38,2026-09-23,1754,N20,nominal,2.0NRT,296.21,2.33,D
-8.60316,-54.59643,355.01,0.52,0.67,2026-09-23,1800,N20,nominal,2.0NRT,290.09,12.68,D
-29.84771,-58.27679,334.63,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,298.8,1.68,D
-8.5961,-54.59265,348.97,0.52,0.67,2026-09-23,1800,N20,nominal,2.0NRT,289.72,11.23,D
-29.87089,-58.41131,354.92,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,305.14,21.14,D
-9.13548,-57.54594,330.08,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,293.37,3.78,D
-8.59359,-54.61313,344.47,0.52,0.67,2026-09-23,1800,N20,nominal,2.0NRT,288.06,14.02,D
-29.87163,-58.41562,305.26,0.42,0.38,2026-09-23,1754,N20,low,2.0NRT,307.14,21.14,D
-8.59539,-54.62277,341.21,0.52,0.67,2026-09-23,1800,N20,nominal,2.0NRT,289.65,13.16,D
-29.38233,-55.75755,343.36,0.55,0.42,2026-09-23,1754,N20,nominal,2.0NRT,296.15,6.95,D
-9.13044,-57.54677,333.11,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,295.42,3.78,D
-9.13097,-57.5497,330.98,0.32,0.55,2026-09-23,1800,N20,nominal,2.0NRT,294.03,2.48,D
-29.84426,-58.27757,350.13,0.42,0.38,2026-09-23,1754,N20,nominal,2.0NRT,301.78,8.38,D
-11.69561,-74.46042,335.5,0.36,0.58,2026-09-23,1800,N20,nominal,2.0NRT,290.38,3.36,D
-30.34883,-61.4268,331.91,0.39,0.36,2026-09-23,1754,N20,nominal,2.0NRT,302.03,3.48,D
